Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,20,122463010,-0.03%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-06-01
2,2,Shape of You,Ed Sheeran,18,82799940,-0.03%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-06-01
3,3,Felices los 4 (Official Video),Maluma,6,60958803,-0.02%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-06-01
4,4,I'm the One,DJ Khaled,5,42402040,-0.05%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-06-01
5,7,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,10,41673994,0.06%,https://www.youtube.com/watch?v=c73Cu3TQnlg,2017-06-01
6,5,Rockabye,Clean Bandit,29,41590717,-0.04%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-06-01
7,6,That's What I Like,Bruno Mars,14,40337260,-0.02%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-06-01
8,8,Chantaje (Official Video),Shakira,28,36703200,-0.06%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-06-01
9,9,Swalla,Jason Derulo,11,35271236,0.01%,https://www.youtube.com/watch?v=NGLxoKOvzu4,2017-06-01
10,10,Despacito (Audio),Luis Fonsi,7,31053323,0%,https://www.youtube.com/watch?v=72UO0v5ESUo,2017-06-01
11,14,Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),J Balvin,13,29363881,0.03%,https://www.youtube.com/watch?v=Km4BayZykwE,2017-06-01
12,11,Bon Appétit (Official),Katy Perry,3,28492603,-0.07%,https://www.youtube.com/watch?v=dPI-mRFEIH0,2017-06-01
13,12,Reggaetón Lento (Bailemos),CNCO,28,28130473,-0.07%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-06-01
14,15,El Amante,Nicky Jam,20,27135048,-0.03%,https://www.youtube.com/watch?v=YG2p6XBuSKA,2017-06-01
15,16,SUBEME LA RADIO (Official Video),Enrique Iglesias,14,26837518,-0.02%,https://www.youtube.com/watch?v=9sg-A-eS6Ig,2017-06-01
16,19,We Don't Talk Anymore,Charlie Puth,44,25208651,-0.01%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-06-01
17,17,Vente Pa' Ca (Official Video),Ricky Martin,36,25079775,-0.07%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-06-01
18,26,Me Enamoré (Official Video),Shakira,3,24576188,0.19%,https://www.youtube.com/watch?v=sPTn0QEhxds,2017-06-01
19,18,Starboy,The Weeknd,36,24277774,-0.09%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-06-01
20,20,Something Just Like This (Lyric),The Chainsmokers & Coldplay,15,24272257,-0.03%,https://www.youtube.com/watch?v=FM7MFYoylVs,2017-06-01
21,21,Closer (Lyric),The Chainsmokers,44,23987165,-0.03%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-06-01
22,22,See You Again,Wiz Khalifa,67,22369283,-0.03%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-06-01
23,33,Escápate Conmigo (Official Video),Wisin,9,22209387,0.22%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-06-01
24,13,Malibu (Official Video),Miley Cyrus,4,22180016,-0.26%,https://www.youtube.com/watch?v=8j9zMok6two,2017-06-01
25,25,La Rompe Corazones,Daddy Yankee,20,21764455,0.03%,https://www.youtube.com/watch?v=d-5dc8CuOvw,2017-06-01
26,24,Sin Contrato (Official Video),Maluma,40,21690517,0.01%,https://www.youtube.com/watch?v=9xByMBYDRmY,2017-06-01
27,23,Treat You Better,Shawn Mendes,46,21305052,-0.02%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-06-01
28,27,NA,NA,9,21136573,0.05%,n/a,2017-06-01
29,36,Tu foto,Ozuna,5,20082780,0.13%,https://www.youtube.com/watch?v=afUx6AIG3Tg,2017-06-01
30,34,Me Rehúso,Danny Ocean,6,19962011,0.12%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-06-01
