Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
23,22,Matak Chalungi,Raj Mawar & Manisha Sharma,9,7864730,-0.06%,https://www.youtube.com/watch?v=rrZKWephkLc,2024-03-07
24,26,La Bebe (Remix),Yng Lvcas & Peso Pluma,50,7799872,-0.04%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2024-03-07
25,28,ANDO,Jere Klein,23,7648706,-0.04%,https://www.youtube.com/watch?v=LfwVGlW237o,2024-03-07
26,24,Aa,Deep Jandu & Roach Killa & Arif Lohar,8,7548306,-0.08%,https://www.youtube.com/watch?v=DZfgGLQ_ZXY,2024-03-07
27,21,Ego Baat Batai,Khesari Lal Yadav & Shilpi Raj,7,7460400,-0.11%,https://www.youtube.com/watch?v=3aEY_VnEM34,2024-03-07
28,32,MI EX TENÍA RAZÓN (Official Video),KAROL G,30,7436622,0%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2024-03-07
29,27,O Maahi,Arijit Singh,13,7351133,-0.08%,https://www.youtube.com/watch?v=Zlqf9cuaOBw,2024-03-07
30,n/a,Bling-Bang-Bang-Born,Creepy Nuts,1,7174453,n/a,https://www.youtube.com/watch?v=mLW35YMzELE,2024-03-07
31,38,POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Perf...,Becky G & Leonardo Aguilar & Ángela Aguilar,12,7054551,0.01%,https://www.youtube.com/watch?v=8c7KOGxeY3w,2024-03-07
32,36,Ve Haaniyaan,Sagar & Danny & Avvy Sra,5,6925834,-0.04%,https://www.youtube.com/watch?v=E_SbwSe15y0,2024-03-07
33,25,Mamichula,Trueno & Nicki Nicole & Bizarrap,17,6877708,-0.16%,https://www.youtube.com/watch?v=NUteQQCMa_k,2024-03-07
34,29,Galaxy Express,D Gerrard,5,6634024,-0.16%,https://www.youtube.com/watch?v=RMo3SR1G1yg,2024-03-07
35,31,HOLA PERDIDA,Luck Ra & KHEA,8,6631377,-0.11%,https://www.youtube.com/watch?v=CnuFA6PkOT8,2024-03-07
36,7,فرحة مهدوية | سيد فاقد الموسوي | Video Clip 2023,سيد فاقد,11,6611314,-0.49%,https://www.youtube.com/watch?v=HDv-A4-ad0k,2024-03-07
37,39,TUTA GOLD (Sanremo 2024),Mahmood,4,6377474,-0.08%,https://www.youtube.com/watch?v=Pz168-XMNIk,2024-03-07
38,n/a,Joost Klein - Europapa | Netherlands 🇳🇱 | Official Music Video | Eurovision 2024,Eurovision Song Contest,1,6122537,n/a,https://www.youtube.com/watch?v=gT2wY0DjYGo,2024-03-07
39,48,Chaleya,Arijit Singh & Shilpa Rao,30,6090923,0.02%,https://www.youtube.com/watch?v=VAdGW7QDJiU,2024-03-07
40,40,FIRST LOVE,Edgardo Nuñez & Oscar Ortiz,8,5997492,-0.1%,https://www.youtube.com/watch?v=9-SRQZ-21i0,2024-03-07
41,51,Pehle Bhi Main,Vishal Mishra,12,5964008,0.03%,https://www.youtube.com/watch?v=iAIBF2ngbWY,2024-03-07
42,33,Sabb Farhety,Assala Nasri,3,5876813,-0.21%,https://www.youtube.com/watch?v=EI2oxQd95z4,2024-03-07
43,45,Daqui pra Sempre,Manu & Simone Mendes,23,5791412,-0.06%,https://www.youtube.com/watch?v=2FNiAPNK4Ig,2024-03-07
44,43,Fatou Liyam,Cheb Hichem TGV,4,5731179,-0.08%,https://www.youtube.com/watch?v=qDCfbPkpV2E,2024-03-07
45,44,Haygely Mawgow3,Tamer Ashour,8,5719458,-0.07%,https://www.youtube.com/watch?v=0a3oQGKhp24,2024-03-07
46,49,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,25,5671669,-0.03%,https://www.youtube.com/watch?v=zG5gWncAhls,2024-03-07
47,56,Kallo,Komal Choudhary & Harjeet Deewana,15,5624332,0.03%,https://www.youtube.com/watch?v=WleaYCKUzAw,2024-03-07
48,53,Sleep Well,CG5,2,5584820,-0.01%,https://www.youtube.com/watch?v=TbWV7gCPiYc,2024-03-07
49,46,un x100to,Grupo Frontera & Bad Bunny,45,5548325,-0.09%,https://www.youtube.com/watch?v=3inw26U-os4,2024-03-07
50,57,अपने लभर को धोखा दो,Shilpi Raj & Chand Jee,9,5547663,0.02%,https://www.youtube.com/watch?v=PpZAQEX8E5k,2024-03-07
51,62,Ghost,Jeff Satur,6,5449492,0.03%,https://www.youtube.com/watch?v=qguo-j5PxBE,2024-03-07
52,52,College Papa,Bheems Ceciroleo & Varam & Keerthana Sharma,16,5416859,-0.05%,https://www.youtube.com/watch?v=8dwrE0OCq40,2024-03-07
53,42,CONTIGO (Official Video),KAROL G & Tiësto,4,5412620,-0.17%,https://www.youtube.com/watch?v=NCmp7AV8O9s,2024-03-07
54,50,O Me Voy O Te Vas,Natanael Cano,18,5408073,-0.08%,https://www.youtube.com/watch?v=xGI3ky4kLwE,2024-03-07
55,59,ALV,Arcangel & Grupo Frontera,16,5217486,-0.04%,https://www.youtube.com/watch?v=5uBa5rrUifM,2024-03-07
56,55,Y LLORO,Junior H,18,5173399,-0.06%,https://www.youtube.com/watch?v=a8M1Es4cI_4,2024-03-07
57,60,SINVERGÜENZA,Emanero & Karina & j mena & Ángela Torres,10,5154995,-0.04%,https://www.youtube.com/watch?v=AhZvCgk1Ay4,2024-03-07
58,64,Lo Tienes Todo,Julion Alvarez y Su Norteño Banda,9,4878199,-0.06%,https://www.youtube.com/watch?v=a_wBQrUdcvk,2024-03-07
59,63,Poco a Poco,Xavi & Los Dareyes De La Sierra,13,4854365,-0.08%,https://www.youtube.com/watch?v=y1X_tockzT0,2024-03-07
60,94,ALBELE TANGE WALE | LAMBA HAI MADAM LAMBA | RAHUL BALIYAN | KMC FILMS,KMC FILMS,2,4787549,0.13%,https://www.youtube.com/watch?v=nwj2pPHlaMs,2024-03-07
61,77,Bailando Bachata (Official Video),Chayanne,16,4710060,0.02%,https://www.youtube.com/watch?v=dsLjyLn859g,2024-03-07
62,93,Lose Control (Live),Teddy Swims,2,4618697,0.09%,https://www.youtube.com/watch?v=GZ3zL7kT6_c,2024-03-07
63,66,ลองฟังแล,โต๋เหน่อ,6,4588214,-0.09%,https://www.youtube.com/watch?v=4NUQYYLXFwM,2024-03-07
64,67,"Poolamme Pilla (From ""HanuMan"")",GowraHari,5,4576928,-0.08%,https://www.youtube.com/watch?v=CS7hBHVGWs0,2024-03-07
65,73,No Te Quieren Conmigo (Official Video),Lunay & Luar La L & Gaby Music,9,4575234,-0.04%,https://www.youtube.com/watch?v=9tMKXRPMuUY,2024-03-07
66,58,Young Miko: Bzrp Music Sessions Vol. 58,Young Miko & Bizarrap,9,4567486,-0.16%,https://www.youtube.com/watch?v=NaoNcERVF78,2024-03-07
67,69,PRINCESITA DE ...,Jere Klein,12,4554305,-0.08%,https://www.youtube.com/watch?v=oM2o_OY3mAk,2024-03-07
68,54,Sau Lời Từ Khước,Phan Manh Quynh,2,4548187,-0.19%,https://www.youtube.com/watch?v=mzqvF_rIOx8,2024-03-07
69,85,Rosas (Vídeo Oficial),La Oreja de Van Gogh,16,4529539,0.04%,https://www.youtube.com/watch?v=nYnLVWXmRm8,2024-03-07
70,90,Piel,Tiago PZK & Ke Personajes,2,4514391,0.06%,https://www.youtube.com/watch?v=DI71FIdguUs,2024-03-07
71,68,Sinceramente,Annalisa,4,4486631,-0.09%,https://www.youtube.com/watch?v=NfEp5l0UMBE,2024-03-07
72,72,Koka,Mankirt Aulakh & Simar Kaur,13,4455598,-0.06%,https://www.youtube.com/watch?v=uPl_jL9mCKc,2024-03-07
73,80,Eu Sou Teu Pai,Valesca Mayssa,6,4440832,-0.03%,https://www.youtube.com/watch?v=kNJPalON82E,2024-03-07
74,n/a,FBI,Picus,1,4424411,n/a,https://www.youtube.com/watch?v=1_t2pQqkmtg,2024-03-07
75,n/a,Qual é seu desejo? (Speed),Tz da Coronel,1,4372307,n/a,https://www.youtube.com/watch?v=7iDtrh0K4Vg,2024-03-07
76,65,Kurchi Madathapetti,Sahithi Chaganti & Sri Krishna & Mahesh Babu,2,4362667,-0.14%,https://www.youtube.com/watch?v=uicTPs56LzE,2024-03-07
77,84,Tu hai kahan,AUR,19,4318041,-0.01%,https://www.youtube.com/watch?v=AX6OrbgS8lI,2024-03-07
78,76,ความรู้สึกของตัวฉัน - มนัสวีร์ |Official MV|,9 Arkkhan,5,4307770,-0.08%,https://www.youtube.com/watch?v=hSh7ajGw5yo,2024-03-07
79,n/a,Jale 2,Shiva Choudhary & Sapna Choudhary,2,4282825,n/a,https://www.youtube.com/watch?v=JWwFiVEPzmU,2024-03-07
80,87,Coup du marteau,Tam Sir,4,4262272,-0.01%,https://www.youtube.com/watch?v=5zaeAcjTito,2024-03-07
81,n/a,Tal Para Cual,Salastkbron & Omar Varela,1,4235229,n/a,https://www.youtube.com/watch?v=1F6JJBCEpMY,2024-03-07
82,75,Igual Que Un Ángel,Kali Uchis & Peso Pluma,7,4226987,-0.1%,https://www.youtube.com/watch?v=YR1t_MUN8I4,2024-03-07
83,n/a,Like What,Cardi B,1,4226639,n/a,https://www.youtube.com/watch?v=GcNC7YnlhKc,2024-03-07
84,86,Husn,Anuv Jain,9,4158081,-0.04%,https://www.youtube.com/watch?v=gJLVTKhTnog,2024-03-07
85,96,SATRANGA,Arijit Singh,16,4149581,0%,https://www.youtube.com/watch?v=HrnrqYxYrbk,2024-03-07
86,79,Super Lady,(G)I-DLE,6,4130366,-0.1%,https://www.youtube.com/watch?v=6f3RzjXPQwA,2024-03-07
87,n/a,PERREANDO MACHÍN,Dani Flow & Alu Mix,1,4124248,n/a,https://www.youtube.com/watch?v=wruG3EQmRO4,2024-03-07
88,97,In the End,Linkin Park,15,4115873,0%,https://www.youtube.com/watch?v=eVTXPUF4Oz4,2024-03-07
89,91,La Suma,Lupe Borbon Y Su Blindaje 7 & Javier Rosas Y Su Artillería Pesada,5,4112110,-0.03%,https://www.youtube.com/watch?v=Fhw71qNw8ec,2024-03-07
90,74,Flowers (LIVE at the 66th Grammys),Miley Cyrus,3,4092525,-0.14%,https://www.youtube.com/watch?v=PSC4TcLJfAg,2024-03-07
91,88,Me leva pra casa / Escrito nas estrelas / Saudade,Lauana Prado,11,4079558,-0.05%,https://www.youtube.com/watch?v=1lVrYNhUkJg,2024-03-07
92,37,Ja Ye Kareja 2,Khesari Lal Yadav & Shilpi Raj,2,4072651,-0.44%,https://www.youtube.com/watch?v=lpbObuVJA98,2024-03-07
93,n/a,Tere Hawale (Tushar - Shilpa Duet),Shilpa Rao & Tushar Joshi,12,4072384,n/a,https://www.youtube.com/watch?v=KUpwupYj_tY,2024-03-07
94,n/a,Overcompensate,twenty one pilots,1,4069533,n/a,https://www.youtube.com/watch?v=53tgVlXBZVg,2024-03-07
95,71,Laal Peeli Akhiyaan,Romy & Tanishk Bagchi,4,4060420,-0.15%,https://www.youtube.com/watch?v=tThJdNt-_5I,2024-03-07
96,n/a,"90-90 Nabbe Nabbe (From ""Jatt Nuu Chudail Takri"")",Gippy Grewal & Jasmine Sandlas & Hunny Bunny,1,3986924,n/a,https://www.youtube.com/watch?v=7OaP_kufH0k,2024-03-07
97,n/a,#Video | हिलवले बाडू | #Khesari Lal Yadav Shilpi Raj | Hilawale Badu | Feat Neelam Giri | Bhojpuri,Manas Records Bhojpuri,1,3972507,n/a,https://www.youtube.com/watch?v=uqSIeVryR1I,2024-03-07
98,n/a,#Video - झकोरा मारे झुलनी - #Pramod Premi Yadav - Jhakora Mare Jhulani - #Karishma Kakkar | New Song,Sur Music,1,3971639,n/a,https://www.youtube.com/watch?v=Hnlp3CN5ewk,2024-03-07
99,n/a,Diamonds,Rihanna,25,3931175,n/a,https://www.youtube.com/watch?v=lWA2pjMjpBs,2024-03-07
100,n/a,โลกที่แบกไว้ - มนัสวีร์ |Official MV|,9 Arkkhan,1,3907563,n/a,https://www.youtube.com/watch?v=RiZ2N3A5siI,2024-03-07
