Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,This Is What You Came For (Official Video),Calvin Harris,2,48711516,0.03%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-06-30
2,2,Work from Home (Official Video),Fifth Harmony,18,38404217,-0.03%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-06-30
3,3,Sorry,Justin Bieber,19,26479048,0.01%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-06-30
4,4,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,17,23808376,-0.05%,https://www.youtube.com/watch?v=foE1mO2yM04,2016-06-30
5,6,Cheap Thrills (Official Lyric Video),Sia,16,23272043,-0.04%,https://www.youtube.com/watch?v=nYh-n7EOtMA,2016-06-30
6,5,Alan Walker - Faded,Alan Walker,19,23247146,-0.04%,https://www.youtube.com/watch?v=60ItHLz5WEA,2016-06-30
7,8,Work,Rihanna,19,22597873,-0.03%,https://www.youtube.com/watch?v=HL1UzIK-flA,2016-06-30
8,7,Bobo,J Balvin,7,22100036,-0.08%,https://www.youtube.com/watch?v=0GvLP2C2w9U,2016-06-30
9,11,Picky,Joey Montana,19,19699469,0%,https://www.youtube.com/watch?v=RqpKDkVzlqU,2016-06-30
10,n/a,All In My Head (Flex) (Official Video),Fifth Harmony,1,18862833,n/a,https://www.youtube.com/watch?v=jsbeemdD2rQ,2016-06-30
11,9,Hasta el Amanecer,Nicky Jam,19,18520005,-0.19%,https://www.youtube.com/watch?v=kkx-7fsiWgg,2016-06-30
12,61,Sorry (Video),Beyoncé,2,18120923,1.01%,https://www.youtube.com/watch?v=QxsmWxxouIM,2016-06-30
13,15,Kill Em With Kindness,Selena Gomez,4,17813470,-0.03%,https://www.youtube.com/watch?v=HHP5MKgK0o8,2016-06-30
14,14,El Perdedor (Official Video),Maluma,10,17778093,-0.04%,https://www.youtube.com/watch?v=PJniSb91tvo,2016-06-30
15,13,Andas En Mi Cabeza,Chino & Nacho,10,17677820,-0.06%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-06-30
16,16,See You Again,Wiz Khalifa,19,17504280,-0.02%,https://www.youtube.com/watch?v=RgKAFK5djSk,2016-06-30
17,10,Company,Justin Bieber,4,17372838,-0.12%,https://www.youtube.com/watch?v=gdx7gN1UyX0,2016-06-30
18,12,Stressed Out,twenty one pilots,19,17149993,-0.09%,https://www.youtube.com/watch?v=pXRviuL6vMY,2016-06-30
