Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,11,53583067,0.02%,https://www.youtube.com/watch?v=aJOTlE1K90k,2018-08-16
2,8,I Like It,Bad Bunny & Cardi B & J Balvin,12,42360405,0.3%,https://www.youtube.com/watch?v=xTlNMmZKwpA,2018-08-16
3,n/a,Ya No Tiene Novio (Official Video),Sebastián Yatra & Mau y Ricky,1,41518564,n/a,https://www.youtube.com/watch?v=-qGbUNQqVNc,2018-08-16
4,7,Sin Pijama (Official Video),Natti Natasha & Becky G,16,38383836,0.01%,https://www.youtube.com/watch?v=zEf423kYfqk,2018-08-16
5,9,No Es Justo (Official Video),J Balvin & Zion & Lennox,7,34513321,0.11%,https://www.youtube.com/watch?v=2zn4dAuZ2RU,2018-08-16
6,5,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,19,34052016,-0.21%,https://www.youtube.com/watch?v=9jI-z9QN6g8,2018-08-16
7,6,Vaina loca,Manuel Turizo & Ozuna,7,34035740,-0.14%,https://www.youtube.com/watch?v=bx-fuY7LpSU,2018-08-16
8,37,Aventurera,Kevin Roldan & Ronald El Killa & Marko Silva,2,32277872,0.97%,https://www.youtube.com/watch?v=TX178Gmr-7Q,2018-08-16
9,11,No Me Acuerdo (Official Video),Natti Natasha & Thalía,11,27762761,-0.05%,https://www.youtube.com/watch?v=iQEVguV71sI,2018-08-16
10,n/a,Mala Mía (Official Video),Maluma,1,22473883,n/a,https://www.youtube.com/watch?v=Q527XDLEpfU,2018-08-16
11,21,Culpables,Manuel Turizo,3,22137116,0.1%,https://www.youtube.com/watch?v=OYwdXMPu17E,2018-08-16
12,n/a,Mi Cama ft. Nicky Jam (Official Remix),KAROL G,1,21587116,n/a,https://www.youtube.com/watch?v=InLvy_CFKUQ,2018-08-16
13,16,X,Nicky Jam & J Balvin,24,21494496,-0.03%,https://www.youtube.com/watch?v=_I_D_8Z4sJE,2018-08-16
14,4,FEFE,6ix9ine,3,21440282,-0.52%,https://www.youtube.com/watch?v=V_MXGdSBbAI,2018-08-16
