Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
15,11,MIA,Drake & Bad Bunny,21,21048348,-0.11%,https://www.youtube.com/watch?v=OSUxrSe5GbI
16,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,19,20918649,-0.03%,https://www.youtube.com/watch?v=ApXoWvfEYVU
17,n/a,Lady Gaga Bradley Cooper - Shallow (From A Star Is Born/Live From The Oscars),Bradley Cooper & Lady Gaga,1,18718020,n/a,https://www.youtube.com/watch?v=JPJjwHAIny4
18,13,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,4,18240198,-0.2%,https://www.youtube.com/watch?v=av5JD1dfj_c
19,5,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,47,17971973,-0.47%,https://www.youtube.com/watch?v=9jI-z9QN6g8
20,14,Ella Quiere Beber (Remix),Anuel AA,16,17859956,-0.21%,https://www.youtube.com/watch?v=0w3XwPVxcsw
21,n/a,Duniyaa (From "Luka Chuppi"),Akhil & Dhvani Bhanushali,1,17655930,n/a,https://www.youtube.com/watch?v=TbkJ5HhFXdg
22,57,Un Año (Official Video),Sebastián Yatra & Reik,4,17197636,0.49%,https://www.youtube.com/watch?v=ghAvJMxE1qo
23,19,Alone,Marshmello,38,16556829,-0.2%,https://www.youtube.com/watch?v=ALZHF5UqnU4
24,n/a,Be Like Me,Lil Pump,1,16373635,n/a,https://www.youtube.com/watch?v=gJRGkvNqrY4
25,21,Sweet but Psycho,Ava Max,11,16134619,-0.11%,https://www.youtube.com/watch?v=WXBHCQYxwr0
26,17,Amanece,Haze & Anuel AA,10,16072981,-0.26%,https://www.youtube.com/watch?v=xp6706wVdCI
27,15,break up with your girlfriend i'm bored (Official Video),Ariana Grande,3,15606988,-0.3%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
28,52,,,2,15519098,0.31%,n/a
29,23,Say My Name,David Guetta & Bebe Rexha & J Balvin,14,15065866,-0.06%,https://www.youtube.com/watch?v=ft4jcPSLJfY
30,12,Culpables (Official Video),KAROL G & Anuel AA,24,14759993,-0.38%,https://www.youtube.com/watch?v=xfdG6vwIGGU
31,66,Te Vi,Piso 21 & Micro TDH,5,14749187,0.4%,https://www.youtube.com/watch?v=0yruvXjYoUo
32,n/a,Sajjna,Bhinda Aujla & Bobby Layal,1,14743127,n/a,https://www.youtube.com/watch?v=37F8JT5pJWU
33,31,Terremoto,Anitta & MC Kevinho,3,14500563,0.05%,https://www.youtube.com/watch?v=O65FBF9RamQ
34,47,She Don't Know (From "Blessed"),Millind Gaba,8,14317655,0.17%,https://www.youtube.com/watch?v=_P3R63mmakg
35,25,Forever Alone,Paulo Londra,3,13791894,-0.1%,https://www.youtube.com/watch?v=Ox9DGt6ednU
36,30,Adictiva,Anuel AA & Daddy Yankee,15,13584527,-0.02%,https://www.youtube.com/watch?v=BvFJstCIrpw
37,33,Lamberghini,Raginii & The Doorbeen,9,13540802,0.01%,https://www.youtube.com/watch?v=5X7WWVTrBvM
38,32,Better (Official Video),Khalid,13,13357022,-0.03%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
39,29,Sin Pijama (Official Video),Natti Natasha & Becky G,44,13355685,-0.07%,https://www.youtube.com/watch?v=zEf423kYfqk
40,28,Aankh Marey (From "Simmba"),Mika Singh & Kumar Sanu & Neha Kakkar,12,13354697,-0.1%,https://www.youtube.com/watch?v=_KhQT-LGb-4
41,49,No Te Contaron Mal (Video Oficial),Christian Nodal,15,12691094,0.05%,https://www.youtube.com/watch?v=CnuoXtaX8q0
42,38,Laung Laachi Title Track,Mannat Noor,44,12670264,-0.03%,https://www.youtube.com/watch?v=YpkJO_GrCo0
43,39,Nira Ishq (Slowed + Reverb),Guri,3,12512885,-0.03%,https://www.youtube.com/watch?v=VO7Vu207-e8
44,37,Nikle Currant (From "Nikle Currant"),Jassie Gill & Neha Kakkar,20,12369825,-0.07%,https://www.youtube.com/watch?v=uBaqgt5V0mU
45,34,Nunca Es Suficiente,Los Ángeles Azules,30,12297375,-0.08%,https://www.youtube.com/watch?v=k76BgIb89-s
46,36,YNW Melly - Murder On My Mind [Official Video],YNW Melly,2,12258825,-0.08%,https://www.youtube.com/watch?v=hqDinxaPUK4
47,48,SAKHIYAAN (Full Song) Maninder Buttar | MixSingh | Babbu | Punjabi Songs | Sakhiyan | Ishtar Punjabi,Zahrah S Khan & Maninder Buttar,16,12181269,0%,https://www.youtube.com/watch?v=S-ezhTXPVGU
48,88,Pretend (Official Video),CNCO,2,12155761,0.49%,https://www.youtube.com/watch?v=ipBVXuEd3r8
49,70,Defaulter,Gurlez Akhtar & R Nait,2,12084078,0.17%,https://www.youtube.com/watch?v=2zQuvi3w7hQ
50,67,Bohemian Rhapsody (live at Wembley Stadium / Saturday 12th July 1986),Queen,18,11698851,0.11%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
51,24,Thotiana (remix),YG & Cardi B & Blueface,2,11619839,-0.27%,https://www.youtube.com/watch?v=V6EpIABAKKo
52,26,Apna Time Aayega (Gully Boy),Ranveer Singh,5,11451796,-0.25%,https://www.youtube.com/watch?v=jFGKJBPFdUA
53,54,a lot (Official Video),21 Savage,4,11128409,-0.06%,https://www.youtube.com/watch?v=DmWWqogr_r8
54,55,Mere Wala Sardar (LoFi),Jugraj Sandhu,9,11105537,-0.06%,https://www.youtube.com/watch?v=3dW6hTdyYSA
55,n/a,Pa' mí (remix),Dalex,1,10973910,n/a,https://www.youtube.com/watch?v=rm8krFiAJBw
56,56,Bubalu,DJ Luian & Prince Royce & Anuel AA & Becky G & Mambo Kingz,16,10881885,-0.06%,https://www.youtube.com/watch?v=atNGFSCjwuc
57,n/a,What A Time,Julia Michaels,1,10831060,n/a,https://www.youtube.com/watch?v=bPYefBD1Rzs
58,58,โสดจริงหรือเปล่า,วงแทมมะริน,2,10821285,-0.06%,https://www.youtube.com/watch?v=YqtOqQvWxTA
59,n/a,MIDDLE CHILD,J. Cole,1,10630714,n/a,https://www.youtube.com/watch?v=WILNIXZr2oc
60,41,High Hopes,Panic! At The Disco,13,10518273,-0.18%,https://www.youtube.com/watch?v=IPXIgEAGe4U
61,n/a,Baby,Farruko & Amenazzy,5,10253551,n/a,https://www.youtube.com/watch?v=xjQKkknbz-Y
62,62,Kya Baat Ay,Harrdy Sandhu,19,9869553,-0.1%,https://www.youtube.com/watch?v=G0Hx6uN2AJE
63,n/a,Always Remember Us This Way (from A Star Is Born) (Official M...,Lady Gaga,1,9818665,n/a,https://www.youtube.com/watch?v=5vheNbQlsyU
64,76,Giant (Official Video),Calvin Harris,4,9718354,-0.02%,https://www.youtube.com/watch?v=ir6nk2zrMG0
65,n/a,Close Friends,Lil Baby,1,9572387,n/a,https://www.youtube.com/watch?v=hhzYbExfVIY
66,69,bury a friend (Official Music Video),Billie Eilish,5,9570754,-0.07%,https://www.youtube.com/watch?v=HUHC9tYz8ik
67,81,Puntos Suspensivos,Piso 21,15,9546915,0.04%,https://www.youtube.com/watch?v=D-bYv33e6N0
68,75,Leja Re,Dhvani Bhanushali,13,9445941,-0.05%,https://www.youtube.com/watch?v=NNqLB7znMLU
69,50,SICKO MODE,Travis Scott,19,9280453,-0.23%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
70,71,ไม่ไหวบอกไหว,Boy Peacemaker,4,9263683,-0.1%,https://www.youtube.com/watch?v=qSvheEoBr4A
71,46,Soldi,Isac Elliot & Mahmood,3,9209334,-0.25%,https://www.youtube.com/watch?v=22lISUXgSUw
72,80,JENNIE - 'SOLO' M/V,BLACKPINK,16,9122402,-0.02%,https://www.youtube.com/watch?v=b73BI9eUkjM
73,43,Imposible (Official Video),Luis Fonsi & Ozuna,10,9121573,-0.27%,https://www.youtube.com/watch?v=De4FqIkvHX0
74,74,Asesina (remix),Darell & Anuel AA & Ozuna & Daddy Yankee & Brytiago,17,9048926,-0.09%,https://www.youtube.com/watch?v=-wgz-PgW8B4
75,64,Caro,Bad Bunny,6,9018219,-0.16%,https://www.youtube.com/watch?v=bg64AFnRnkc
76,n/a,Ishq Ka Raja,Addy Nagar,1,9015768,n/a,https://www.youtube.com/watch?v=N_dV7--eGFc
77,n/a,,,1,8931703,n/a,n/a
78,85,Photo (From "Luka Chuppi"),Karan Sehmbi,2,8927032,0.01%,https://www.youtube.com/watch?v=Px1h_6McybM
79,77,Shree Hanuman Chalisa,Hariharan,17,8886093,-0.05%,https://www.youtube.com/watch?v=AETFvQonfV8
80,n/a,Malévola,MC Loma e as Gêmeas Lacração,1,8766987,n/a,https://www.youtube.com/watch?v=dIDxL0EDNJo
81,n/a,Mungda,Shaan & DJ Anshul & Gourov-Roshin & Subhro J. Ganguly & Jyotica Tangri,2,8495511,n/a,https://www.youtube.com/watch?v=iD63CfkizWM
82,35,thank u next (Official Video),Ariana Grande,13,8481007,-0.36%,https://www.youtube.com/watch?v=gl1aHhXnN1k
83,40,DALLA DALLA,JYP Entertainment,2,8473055,-0.34%,https://www.youtube.com/watch?v=pNfTK39k55U
84,94,Bem pior que eu,Marília Mendonça,10,8337988,0.08%,https://www.youtube.com/watch?v=ebG36xtK87A
85,82,She Move It Like,Badshah,11,8332262,-0.09%,https://www.youtube.com/watch?v=Ci0WbaUH3no
86,79,Jenifer,Gabriel Diniz,9,8254756,-0.12%,https://www.youtube.com/watch?v=D2rG7pXd2LY
87,53,La Mejor Versión De Mí,Natti Natasha,3,8232290,-0.3%,https://www.youtube.com/watch?v=LJMuk01J5yw
88,59,Robbery,Juice WRLD,2,7990382,-0.3%,https://www.youtube.com/watch?v=iI34LYmJ1Fs
89,n/a,Chamma Chamma,Ikka & Romi & Arun & Neha Kakkar,5,7972598,n/a,https://www.youtube.com/watch?v=ci-NpErqrGM
90,97,Gali Gali,Neha Kakkar,11,7880583,0.03%,https://www.youtube.com/watch?v=rJqX-YUZddc
91,n/a,Dumb Blonde,Avril Lavigne & Nicki Minaj,1,7837889,n/a,https://www.youtube.com/watch?v=wC022MwPHKI
92,95,Agora é Tudo Meu,MC Kevinho & DENNIS,12,7706793,0.01%,https://www.youtube.com/watch?v=1MTsqRU-4LY
93,83,Happier,Marshmello,11,7641572,-0.16%,https://www.youtube.com/watch?v=m7Bc3pLyij0
94,n/a,Let's Shut Up and Dance,Jason Derulo & LAY & NCT 127,1,7629401,n/a,https://www.youtube.com/watch?v=YBWgqb3KIeA
95,22,365 (Official),Katy Perry & Zedd,2,7615703,-0.53%,https://www.youtube.com/watch?v=YrbgUtCfnC0
96,65,Without Me,Halsey,8,7570106,-0.29%,https://www.youtube.com/watch?v=ZAfAud_M_mg
97,n/a,Vingança,Luan Santana,18,7516409,n/a,https://www.youtube.com/watch?v=ex-cr18tKDE
98,n/a,A solas (remix),Lunay,9,7496650,n/a,https://www.youtube.com/watch?v=WuVafx47NBM
99,68,Solo de Mí,Bad Bunny,8,7389765,-0.29%,https://www.youtube.com/watch?v=7rbprAR_Reg
100,72,Si Estuviésemos Juntos,Bad Bunny,2,7226306,-0.29%,https://www.youtube.com/watch?v=EB7G3fUUaeA
