Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,12,Jaha Tum Rahoge (Maheruh),Zee Music Company,2,56754095,1.34%,https://www.youtube.com/watch?v=Mi3GdCyzHCY
2,2,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,10,52616095,-0.01%,https://www.youtube.com/watch?v=aJOTlE1K90k
3,n/a,In My Feelings,Drake,1,52413018,n/a,https://www.youtube.com/watch?v=DRS_PpOrUZ4
4,1,FEFE,6ix9ine,2,44309940,-0.17%,https://www.youtube.com/watch?v=V_MXGdSBbAI
5,5,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,18,43218860,0.06%,https://www.youtube.com/watch?v=9jI-z9QN6g8
6,7,Vaina loca,Manuel Turizo & Ozuna,6,39394952,0.17%,https://www.youtube.com/watch?v=bx-fuY7LpSU
7,4,Sin Pijama (Official Video),Natti Natasha & Becky G,15,38098964,-0.1%,https://www.youtube.com/watch?v=zEf423kYfqk
8,3,I Like It,Bad Bunny & Cardi B & J Balvin,11,32485137,-0.25%,https://www.youtube.com/watch?v=xTlNMmZKwpA
9,9,No Es Justo (Official Video),J Balvin & Zion & Lennox,6,31128613,0.02%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
10,13,Clandestino (Official Video),Maluma & Shakira,2,29325849,0.22%,https://www.youtube.com/watch?v=1DhA69K3fZ4
11,10,No Me Acuerdo (Official Video),Natti Natasha & Thalía,10,29135856,0.03%,https://www.youtube.com/watch?v=iQEVguV71sI
12,8,Dilbar,Ikka & Dhvani Bhanushali & Neha Kakkar,5,26136415,-0.15%,https://www.youtube.com/watch?v=JFcgOboQZ08
13,6,No Brainer (Official Video),DJ Khaled,2,24604151,-0.31%,https://www.youtube.com/watch?v=kxloC1MKTpg
14,n/a,Cuando Te Besé (Official Video),Becky G & Paulo Londra,1,23820975,n/a,https://www.youtube.com/watch?v=zAWsoFk2yVw
15,n/a,Ella Fuma,Plan B & Chencho Corleone,1,22782661,n/a,https://www.youtube.com/watch?v=nh0Ovd0AJao
16,15,X,Nicky Jam & J Balvin,23,22229119,-0.01%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
17,17,Déjala Que Vuelva,Piso 21,42,21399787,0%,https://www.youtube.com/watch?v=y7d9VLRO3vc
18,14,Taste (Official Video),Tyga,9,21333241,-0.07%,https://www.youtube.com/watch?v=LjxulQ1bEWg
19,19,Laung Laachi Title Track,Mannat Noor,15,20761459,-0.01%,https://www.youtube.com/watch?v=YpkJO_GrCo0
20,20,Perfect,Ed Sheeran,38,20366912,-0.02%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
21,52,Culpables,Manuel Turizo,2,20195327,0.58%,https://www.youtube.com/watch?v=OYwdXMPu17E
22,11,Dame Tu Cosita,El Chombo,18,20043765,-0.18%,https://www.youtube.com/watch?v=FzG4uDgje3M
23,23,Mi Cama (Official Video),KAROL G,13,19811544,0.01%,https://www.youtube.com/watch?v=8-mloCL49vs
24,21,El Farsante (Remix),Ozuna & Romeo Santos,28,19766296,-0.03%,https://www.youtube.com/watch?v=wfWkmURBNv8
25,24,Solo,Clean Bandit,9,19746076,0.01%,https://www.youtube.com/watch?v=8JnfIa84TnU
26,18,Ishare Tere (From "Ishare Tere"),Guru Randhawa & Dhvani Bhanushali,3,19610714,-0.06%,https://www.youtube.com/watch?v=8nGFWWJLHio
27,22,DDU‐DU DDU‐DU,BLACKPINK,7,19608051,-0.03%,https://www.youtube.com/watch?v=IHNzOHi8sJs
28,42,Dura,Daddy Yankee,29,19598070,0.39%,https://www.youtube.com/watch?v=sGIm0-dQd8M
29,27,Centavito (Official Video),Romeo Santos,3,19071197,0.1%,https://www.youtube.com/watch?v=RjMWh1vve6E
30,57,Alex Rose  ft. Cazzu Lenny Tavarez Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial],Rauw Alejandro & Alex Rose,8,18639996,0.53%,https://www.youtube.com/watch?v=lKDGxAHZt0E
31,26,Te Amo,Piso 21,21,17850066,0.02%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
32,31,Não Fala Não pra Mim,Humberto & Ronaldo,4,17345945,0.05%,https://www.youtube.com/watch?v=kpEQ3ReRQfg
33,71,Darkside,Alan Walker,2,17309567,0.61%,https://www.youtube.com/watch?v=M-P4QBt-FWw
34,86,Casablanca,Saad Lamjarred,2,17230699,0.85%,https://www.youtube.com/watch?v=ygHkJmTnmvo
35,16,Estamos bien,Bad Bunny,6,16691771,-0.24%,https://www.youtube.com/watch?v=bcHTl9h7TWI
36,32,Notificação preferida,Zé Neto & Cristiano,5,16474628,0.01%,https://www.youtube.com/watch?v=rYKOuKaWEjg
37,n/a,Aventurera,Kevin Roldan & Ronald El Killa & Marko Silva,1,16355422,n/a,https://www.youtube.com/watch?v=TX178Gmr-7Q
38,60,Buena Vida,Natti Natasha & Daddy Yankee,2,16239634,0.37%,https://www.youtube.com/watch?v=7TvCHJ-wudo
39,28,Échame La Culpa,Luis Fonsi & Demi Lovato,38,16114846,-0.06%,https://www.youtube.com/watch?v=TyHvyGVs42U
40,25,no tears left to cry (Official Video),Ariana Grande,16,15553235,-0.16%,https://www.youtube.com/watch?v=ffxKSjUwKdU
41,40,I'm a Mess,Bebe Rexha,3,15105450,0.07%,https://www.youtube.com/watch?v=LdH7aFjDzjI
42,92,Big Bank ft. 2 Chainz Big Sean Nicki Minaj (Official Music ...,YG,3,14765161,0.67%,https://www.youtube.com/watch?v=z61GFxVD8K4
43,34,Largado Às Traças,Zé Neto & Cristiano,27,14725028,-0.07%,https://www.youtube.com/watch?v=WcTRQXtXJPs
44,45,Quien Sabe,Natti Natasha,7,14608995,0.07%,https://www.youtube.com/watch?v=mG0b8IAJvts
45,n/a,Milegi Milegi (From "Stree"),Mika Singh & Sachin-Jigar,1,14331140,n/a,https://www.youtube.com/watch?v=1xYZeDReUz4
46,75,Madura,Cosculluela,13,14126209,0.4%,https://www.youtube.com/watch?v=LOYAomlRbxI
47,36,Amor Falso,Wesley Safadão,10,14047885,-0.1%,https://www.youtube.com/watch?v=fOrPSLkuI54
48,43,Mulher maravilha,Zé Neto & Cristiano,3,13868140,-0.01%,https://www.youtube.com/watch?v=Fzmvv8fSyQs
49,n/a,Power Up,Red Velvet,1,13676550,n/a,https://www.youtube.com/watch?v=aiHSVQy9xN8
50,33,One Kiss (Official Video),Calvin Harris & Dua Lipa,14,13539734,-0.15%,https://www.youtube.com/watch?v=DkeiKbqa02g
51,35,Lagi Syantik,Siti Badriah,13,13337125,-0.14%,https://www.youtube.com/watch?v=Tet6_BlStEM
52,n/a,Stray Kids "My Pace" M/V,JYP Entertainment,1,13261964,n/a,https://www.youtube.com/watch?v=pok5yDw77uM
53,49,Made In India,Guru Randhawa,7,12987350,-0.01%,https://www.youtube.com/watch?v=pnMQLrS5sTE
54,n/a,죽겠다 (KILLING ME),iKON,1,12775378,n/a,https://www.youtube.com/watch?v=RyVS7R9PN6U
55,44,Asesina,Brytiago & Darell,12,12588947,-0.09%,https://www.youtube.com/watch?v=AhQcNVyndSM
56,63,ผู้บ่าวเก่า,Tae Trakooltor,8,12321955,0.07%,https://www.youtube.com/watch?v=ZAjAYMV9494
57,50,Status que eu não queria,Zé Neto & Cristiano,4,12286390,-0.05%,https://www.youtube.com/watch?v=VfjFppJSvD4
58,41,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,19,11820994,-0.16%,https://www.youtube.com/watch?v=8_oE-iQeFeE
59,n/a,Level Up,Ciara,1,11809860,n/a,https://www.youtube.com/watch?v=Dh-ULbQmmF8
60,59,Rise ft. Jack & Jack (Official Video),Jonas Blue,6,11353238,-0.04%,https://www.youtube.com/watch?v=btrzs54s1Rc
61,29,God is a woman (Official Video),Ariana Grande,4,11297255,-0.33%,https://www.youtube.com/watch?v=kHLHSlExFis
62,39,Dilbar,Ikka & Dhvani Bhanushali & Neha Kakkar,6,10968110,-0.25%,https://www.youtube.com/watch?v=n2u81Ujc93g
63,58,High Rated Gabru,Guru Randhawa,6,10306500,-0.15%,https://www.youtube.com/watch?v=DxCfhmYe-Cw
64,65,Boo'd Up,Ella Mai,13,10066719,-0.09%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
65,82,Bileklerime Kadar Acıyo,İdo Tatlıses,2,9832395,0.03%,https://www.youtube.com/watch?v=oe7hSotOYxE
66,64,Me Solta,Nego do Borel & Rennan da Penha,5,9734451,-0.13%,https://www.youtube.com/watch?v=FY3m6hMyh3g
67,69,Propaganda (Ao Vivo),Jorge & Mateus,19,9724868,-0.1%,https://www.youtube.com/watch?v=mQr7XemLs8s
68,79,Estranho,Marília Mendonça,20,9651493,-0.03%,https://www.youtube.com/watch?v=2WsIm6pNlI4
